Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,p,rank,rho,rhoe,rhou,rhov,vtkValidPointMask
0,0.8000000119,0,0,0.8000000119,4.675721812e-06,0,0,4.675721812e-06,0,1.000255942,0,1.388571262,2.500639677,6.175722319e-06,0,1
1,0.8000000119,7.500000356e-05,0,0.8000000119,0.0007427390083,-9.999999975e-07,0,0.0007427397068,7.500000356e-05,1.000262976,0,1.38874507,2.500658751,0.001031267107,-9.999999975e-07,1
2,0.8000000119,0.0001500000071,0,0.8000000119,0.001493092044,-3.242778064e-07,0,0.001493092044,0.0001500000071,1.000262976,0,1.388847351,2.500659466,0.002073943382,-5.984105655e-07,1
3,0.8000000119,0.0002250000107,0,0.8000000715,0.002237978159,0,0,0.002237978159,0.0002250000107,1.000262976,0,1.388899326,2.500661373,0.003107934259,0,1
4,0.8000000119,0.0003000000142,0,0.8000000715,0.002983895363,8.786110328e-08,0,0.002983895363,0.0003000000142,1.000262976,0,1.38891685,2.500664473,0.00414434541,4.257222201e-07,1
5,0.8000000119,0.0003750000033,0,0.8000000715,0.003721338697,7.195434932e-07,0,0.003721338697,0.0003750000033,1.000262976,0,1.388907433,2.500667572,0.005168491043,8.816824106e-07,1
6,0.8000000119,0.0004500000214,0,0.8000001311,0.004464092199,9.999999975e-07,0,0.004464092199,0.0004500000214,1.000262976,0,1.388878107,2.500671625,0.006200182252,1.141611847e-06,1
7,0.8000000119,0.0005250000395,0,0.8000001907,0.005208955612,1.066774416e-06,0,0.005208955612,0.0005250000395,1.000262976,0,1.388831735,2.50067687,0.007234063931,1.738947958e-06,1
8,0.8000000119,0.0006000000285,0,0.8000002503,0.005951662548,1.487543159e-06,0,0.005951662548,0.0006000000285,1.000262976,0,1.388771415,2.500682592,0.008265607059,2.138540367e-06,1
9,0.8000000119,0.0006750000175,0,0.8000003099,0.006693304982,1.930168992e-06,0,0.006693305448,0.0006750000175,1.000262976,0,1.388697982,2.50068903,0.009295133874,2.610337788e-06,1
10,0.8000000119,0.0007500000065,0,0.8000003695,0.007435307838,2.24522114e-06,0,0.007435308304,0.0007500000065,1.000262976,0,1.388614178,2.500696421,0.0103246253,3.158599156e-06,1
11,0.8000000119,0.0008250000537,0,0.8000004292,0.008173933253,2.653570846e-06,0,0.008173933253,0.0008250000537,1.000262976,0,1.38852191,2.500704527,0.01134942193,3.65357073e-06,1
12,0.8000000119,0.0009000000427,0,0.8000004888,0.008914349601,3.107540806e-06,0,0.008914350532,0.0009000000427,1.000262976,0,1.388421178,2.500713348,0.012376667,4.198449915e-06,1
13,0.8000000119,0.0009750000318,0,0.800000608,0.009650554508,3.524680778e-06,0,0.009650555439,0.0009750000318,1.000262976,0,1.388314009,2.500722885,0.01339807175,4.841549071e-06,1
14,0.8000000119,0.001050000079,0,0.8000007272,0.01039085072,3.915306024e-06,0,0.01039085165,0.001050000079,1.000262976,0,1.388200045,2.500733376,0.01442502439,5.496128779e-06,1
15,0.8000000119,0.001125000068,0,0.8000007868,0.01112795155,4.442232239e-06,0,0.01112795249,0.001125000068,1.000262976,0,1.388079405,2.500744343,0.01544675417,6.090601801e-06,1
16,0.8000000119,0.001200000057,0,0.800000906,0.01186667569,4.979086043e-06,0,0.01186667662,0.001200000057,1.000262976,0,1.387954354,2.500756264,0.01647053473,6.772219422e-06,1
17,0.8000000119,0.001275000046,0,0.8000010252,0.01260670181,5.52012898e-06,0,0.01260670274,0.001275000046,1.000262976,0,1.387825966,2.500768423,0.01749597676,7.525302408e-06,1
18,0.8000000119,0.001350000035,0,0.8000011444,0.01334370021,6.011063761e-06,0,0.01334370114,0.001350000035,1.000262976,0,1.387691855,2.500782251,0.01851686276,8.404208529e-06,1
19,0.8000000119,0.001425000024,0,0.8000012636,0.0140801277,6.54101359e-06,0,0.01408012956,0.001425000024,1.000262976,0,1.387556076,2.500796318,0.01953679696,9.272596799e-06,1
20,0.8000000119,0.001500000013,0,0.8000014424,0.01481526904,7.159172583e-06,0,0.0148152709,0.001500000013,1.000262976,0,1.38741672,2.500811338,0.02055457979,1.01172036e-05,1
21,0.8000000119,0.001575000118,0,0.8000015616,0.01555014402,7.823262422e-06,0,0.01555014588,0.001575000118,1.000263095,0,1.387275338,2.500826836,0.02157185972,1.092926232e-05,1
22,0.8000000119,0.001650000107,0,0.8000017405,0.0162846595,8.549068298e-06,0,0.01628466137,0.001650000107,1.000263095,0,1.387131333,2.500843048,0.0225884635,1.169758161e-05,1
23,0.8000000119,0.001725000096,0,0.8000018597,0.01688094437,9.14665543e-06,0,0.01688094623,0.001725000096,1.000263095,0,1.387014031,2.500856638,0.02341371961,1.23223781e-05,1
24,0.8000000119,0.001800000085,0,0.8000020385,0.01723149046,9.516300452e-06,0,0.01723149233,0.001800000085,1.000263095,0,1.386944413,2.500864983,0.0238988027,1.269202312e-05,1
25,0.8000000119,0.001875000075,0,0.8000022173,0.01849075593,1.067960056e-05,0,0.01849075966,0.001875000075,1.000263333,4,1.386690617,2.500896692,0.02564059012,1.463946683e-05,1
26,0.8000000119,0.001950000064,0,0.8000023961,0.0192253422,1.151697779e-05,0,0.01922534592,0.001950000064,1.000263572,4,1.386541009,2.500916243,0.02665612102,1.584267557e-05,1
27,0.8000000119,0.002025000053,0,0.8000025749,0.01995992661,1.235435502e-05,0,0.01995993033,0.002025000053,1.000263691,4,1.386391401,2.500936031,0.02767165191,1.704588249e-05,1
28,0.8000000119,0.002100000158,0,0.8000027537,0.02069099993,1.319753756e-05,0,0.02069100365,0.002100000158,1.00026381,4,1.386242151,2.500956774,0.02868197672,1.821754267e-05,1
29,0.8000000119,0.002175000031,0,0.8000029922,0.02141972817,1.404458726e-05,0,0.0214197319,0.002175000031,1.00026381,4,1.38609314,2.500978231,0.02968882583,1.936816443e-05,1
30,0.8000000119,0.002250000136,0,0.800003171,0.02214845829,1.489163969e-05,0,0.02214846388,0.002250000136,1.000263929,4,1.385944009,2.500999928,0.0306956768,2.051879164e-05,1
31,0.8000000119,0.002325000009,0,0.8000034094,0.02288051695,1.574856105e-05,0,0.02288052253,0.002325000009,1.000263929,4,1.385795474,2.501023293,0.03170683607,2.179722651e-05,1
32,0.8000000119,0.002400000114,0,0.8000035882,0.02361321077,1.660736598e-05,0,0.02361321636,0.002400000114,1.000263929,4,1.385647058,2.501047134,0.03271881863,2.310001219e-05,1
33,0.8000000119,0.002474999987,0,0.8000038266,0.02434590459,1.746616726e-05,0,0.02434591018,0.002474999987,1.000263929,4,1.385498524,2.501070976,0.03373079747,2.440279241e-05,1
34,0.8000000119,0.002550000092,0,0.800004065,0.0250740014,1.846460873e-05,0,0.02507400885,0.002550000092,1.000263929,4,1.385354042,2.501096487,0.03473576903,2.578819112e-05,1
35,0.8000000119,0.002625000197,0,0.8000043035,0.0258011315,1.949232683e-05,0,0.02580113895,0.002625000197,1.000263929,4,1.385210395,2.501122475,0.03573926538,2.719091026e-05,1
36,0.8000000119,0.00270000007,0,0.8000045419,0.0265282616,2.052004129e-05,0,0.02652826905,0.00270000007,1.000263929,4,1.385066748,2.501148462,0.03674276546,2.859362758e-05,1
37,0.8000000119,0.002775000175,0,0.8000048399,0.02725589834,2.157086965e-05,0,0.02725590765,0.002775000175,1.000263929,4,1.384926081,2.50117588,0.03774664178,3.004887549e-05,1
38,0.8000000119,0.002850000048,0,0.8000050783,0.02798405103,2.264542672e-05,0,0.02798406035,0.002850000048,1.000263929,4,1.384788513,2.501204491,0.03875090182,3.155806553e-05,1
39,0.8000000119,0.002925000153,0,0.8000053763,0.02871220745,2.371998744e-05,0,0.02871221676,0.002925000153,1.000263929,4,1.384650826,2.501233101,0.0397551693,3.306725921e-05,1
40,0.8000000119,0.003000000026,0,0.8000056148,0.02944036014,2.479454452e-05,0,0.02944037132,0.003000000026,1.000263929,4,1.384513259,2.501261473,0.04075943306,3.457644925e-05,1
41,0.8000000119,0.003075000132,0,0.8000059128,0.03016558103,2.60123561e-05,0,0.03016559221,0.003075000132,1.000263929,4,1.384384036,2.501292467,0.04175947607,3.628102058e-05,1
42,0.8000000119,0.003150000237,0,0.8000062108,0.03089024313,2.725745253e-05,0,0.0308902543,0.003150000237,1.000263929,4,1.384256363,2.5013237,0.04275871441,3.80228048e-05,1
43,0.8000000119,0.00322500011,0,0.8000065088,0.03161490336,2.85025435e-05,0,0.03161491454,0.00322500011,1.000263929,4,1.38412869,2.501354933,0.04375794902,3.976458538e-05,1
44,0.8000000119,0.003300000215,0,0.8000068069,0.03233956546,2.974763993e-05,0,0.03233958036,0.003300000215,1.000263929,4,1.384001017,2.501386166,0.04475718737,4.15063696e-05,1
45,0.8000000119,0.003375000088,0,0.8000071049,0.03306280449,3.113089406e-05,0,0.03306281939,0.003375000088,1.000263929,4,1.383883953,2.501419783,0.04575417563,4.336595157e-05,1
46,0.8000000119,0.003450000193,0,0.8000074625,0.03378571942,3.254586409e-05,0,0.03378573433,0.003450000193,1.000263929,4,1.383769393,2.501454115,0.04675064981,4.525257827e-05,1
47,0.8000000119,0.003525000066,0,0.8000077605,0.03450863063,3.396082684e-05,0,0.03450864553,0.003525000066,1.000263929,4,1.383654833,2.501488209,0.04774712026,4.713919407e-05,1
48,0.8000000119,0.003600000171,0,0.8000081182,0.03523154557,3.537579323e-05,0,0.03523156419,0.003600000171,1.000263929,4,1.383540273,2.501522303,0.04874359816,4.902582077e-05,1
49,0.8000000119,0.003675000044,0,0.8000084758,0.03595368937,3.682074384e-05,0,0.03595370799,0.003675000044,1.000264049,4,1.383432269,2.501557827,0.0497389324,5.095975939e-05,1
50,0.8000000119,0.003750000149,0,0.8000087738,0.036674615,3.831326467e-05,0,0.03667463362,0.003750000149,1.000264049,4,1.383334756,2.501595259,0.05073247477,5.296877134e-05,1
51,0.8000000119,0.003825000254,0,0.8000091314,0.03739554062,3.980578185e-05,0,0.03739556298,0.003825000254,1.000264168,4,1.383237243,2.50163269,0.05172601342,5.497777966e-05,1
52,0.8000000119,0.003900000127,0,0.8000094891,0.03811646253,4.129829904e-05,0,0.03811648488,0.003900000127,1.000264287,4,1.38313961,2.501670361,0.05271955207,5.698678433e-05,1
53,0.8000000119,0.003975000232,0,0.8000099063,0.03883738816,4.279081986e-05,0,0.03883741051,0.003975000232,1.000264287,4,1.383042097,2.501707792,0.05371309072,5.899579628e-05,1
54,0.8000000119,0.004050000105,0,0.8000102639,0.03955639526,4.432596324e-05,0,0.03955642134,0.004050000105,1.000264406,4,1.38295567,2.501746893,0.05470408127,6.111119728e-05,1
55,0.8000000119,0.004124999978,0,0.8000106215,0.04027363658,4.590045864e-05,0,0.04027366266,0.004124999978,1.000264525,4,1.382879734,2.501787901,0.05569271371,6.332482008e-05,1
56,0.8000000119,0.004200000316,0,0.8000110388,0.0409908779,4.747496496e-05,0,0.04099090397,0.004200000316,1.000264525,4,1.382803679,2.501828909,0.0566813536,6.553845742e-05,1
57,0.8000000119,0.004275000188,0,0.800011456,0.04170811921,4.904946036e-05,0,0.04170814902,0.004275000188,1.000264645,4,1.382727623,2.501869917,0.05766998976,6.775208021e-05,1
58,0.8000000119,0.004350000061,0,0.8000118136,0.04242536053,5.062395576e-05,0,0.04242539033,0.004350000061,1.000264764,4,1.382651567,2.501910925,0.05865862221,6.996570301e-05,1
59,0.8000000119,0.004425000399,0,0.8000122309,0.04314212874,5.222555774e-05,0,0.04314215854,0.004425000399,1.000264883,4,1.382579565,2.50195241,0.05964671448,7.221515989e-05,1
60,0.8000000119,0.004500000272,0,0.8000126481,0.04385639727,5.396941924e-05,0,0.0438564308,0.004500000272,1.000264883,4,1.382529259,2.501996994,0.06063191965,7.465265662e-05,1
61,0.8000000119,0.004575000145,0,0.8000130653,0.04457066581,5.571328074e-05,0,0.04457069933,0.004575000145,1.000264883,4,1.382479072,2.502041817,0.06161712855,7.709016063e-05,1
62,0.8000000119,0.004650000017,0,0.8000135422,0.04528493434,5.745713861e-05,0,0.04528497159,0.004650000017,1.000264883,4,1.382428765,2.502086639,0.06260233372,7.952765736e-05,1
63,0.8000000119,0.004725000355,0,0.8000139594,0.04599921033,5.920101103e-05,0,0.04599924758,0.004725000355,1.000265002,4,1.382378459,2.502131224,0.06358754635,8.196517592e-05,1
64,0.8000000119,0.004800000228,0,0.8000144362,0.04671347886,6.094486889e-05,0,0.04671351984,0.004800000228,1.000265002,4,1.382328272,2.502176046,0.06457275152,8.440267266e-05,1
65,0.8000000119,0.004875000101,0,0.8000148535,0.04742681235,6.275312626e-05,0,0.04742685333,0.004875000101,1.000265002,4,1.382285953,2.502221823,0.06555697322,8.691562834e-05,1
66,0.8000000119,0.004949999973,0,0.8000153303,0.04813758656,6.473846588e-05,0,0.04813763127,0.004949999973,1.000265002,4,1.382265806,2.502270699,0.06653851271,8.963609434e-05,1
67,0.8000000119,0.005025000311,0,0.8000158072,0.04884836078,6.672382005e-05,0,0.04884840548,0.005025000311,1.000265002,4,1.382245541,2.502319574,0.06752005219,9.235656762e-05,1
68,0.8000000119,0.005100000184,0,0.800016284,0.04955913499,6.870915968e-05,0,0.04955918342,0.005100000184,1.000265002,4,1.382225275,2.50236845,0.06850158423,9.507702634e-05,1
69,0.8000000119,0.005175000057,0,0.8000167608,0.05026990548,7.06944993e-05,0,0.05026995391,0.005175000057,1.000265002,4,1.382205129,2.502417326,0.06948311627,9.779748507e-05,1
70,0.8000000119,0.005250000395,0,0.8000172377,0.05098068342,7.267985347e-05,0,0.05098073557,0.005250000395,1.000265002,4,1.382184863,2.50246644,0.07046466321,0.0001005179656,1
71,0.8000000119,0.005325000267,0,0.8000177145,0.0516914539,7.46651931e-05,0,0.05169150606,0.005325000267,1.000265121,4,1.382164598,2.502515316,0.07144619524,0.0001032384243,1
72,0.8000000119,0.00540000014,0,0.8000182509,0.05239835754,7.677499525e-05,0,0.05239841342,0.00540000014,1.000265121,4,1.382170916,2.50256753,0.07242371887,0.0001061503499,1
73,0.8000000119,0.005475000013,0,0.8000187278,0.05310421437,7.891855785e-05,0,0.05310427397,0.005475000013,1.000265241,4,1.382184505,2.502620935,0.07340015471,0.000109114204,1
74,0.8000000119,0.005550000351,0,0.8000192642,0.0538100712,8.106212772e-05,0,0.0538101308,0.005550000351,1.000265241,4,1.382197976,2.502674103,0.074376598,0.0001120780798,1
75,0.8000000119,0.005625000224,0,0.8000198007,0.05451592803,8.320569032e-05,0,0.05451599136,0.005625000224,1.00026536,4,1.382211447,2.502727509,0.07535303384,0.0001150419339,1
76,0.8000000119,0.005700000096,0,0.8000203371,0.05522178113,8.534924564e-05,0,0.05522184819,0.005700000096,1.00026536,4,1.382225037,2.502780676,0.07632946968,0.000118005788,1
77,0.8000000119,0.005775000434,0,0.8000208735,0.05592764169,8.749282279e-05,0,0.05592770875,0.005775000434,1.000265479,4,1.382238507,2.502834082,0.07730591297,0.0001209696566,1
78,0.8000000119,0.005850000307,0,0.80002141,0.05663349479,8.963637811e-05,0,0.05663356557,0.005850000307,1.000265479,4,1.382251978,2.502887487,0.07828234881,0.0001239335106,1
79,0.8000000119,0.00592500018,0,0.8000219464,0.05733630806,9.190483979e-05,0,0.05733638257,0.00592500018,1.000265598,4,1.382289171,2.502943993,0.07925617695,0.0001270781213,1
80,0.8000000119,0.006000000052,0,0.8000224829,0.05803750828,9.42395709e-05,0,0.05803758651,0.006000000052,1.000265598,4,1.382338762,2.503002167,0.08022861183,0.0001303186582,1
81,0.8000000119,0.00607500039,0,0.8000230789,0.05873871595,9.657432383e-05,0,0.05873879418,0.00607500039,1.000265718,4,1.382388353,2.503060341,0.08120106161,0.0001335591951,1
82,0.8000000119,0.006150000263,0,0.800023675,0.05943991616,9.890905494e-05,0,0.05943999812,0.006150000263,1.000265718,4,1.382438064,2.503118515,0.08217349648,0.000136799732,1
83,0.8000000119,0.006225000136,0,0.8000242114,0.06014111638,0.000101243786,0,0.06014120206,0.006225000136,1.000265837,4,1.382487655,2.503176928,0.08314593881,0.0001400402543,1
84,0.8000000119,0.006300000474,0,0.8000248075,0.06084232032,0.0001035785317,0,0.06084240973,0.006300000474,1.000265837,4,1.382537246,2.503235102,0.08411838114,0.0001432808058,1
85,0.8000000119,0.006375000346,0,0.8000254035,0.06154352054,0.0001059132701,0,0.06154360995,0.006375000346,1.000265956,4,1.382586956,2.503293276,0.08509082347,0.0001465213281,1
86,0.8000000119,0.006450000219,0,0.8000259995,0.06224472076,0.0001082480012,0,0.06224481389,0.006450000219,1.000265956,4,1.382636547,2.503351688,0.0860632658,0.000149761865,1
87,0.8000000119,0.006525000092,0,0.8000265956,0.06294064969,0.0001107796925,0,0.06294074655,0.006525000092,1.000266075,4,1.382715702,2.503413916,0.08703089505,0.0001532901661,1
88,0.8000000119,0.00660000043,0,0.8000272512,0.06363537908,0.0001133566038,0,0.06363548338,0.00660000043,1.000266075,4,1.382801652,2.503477335,0.08799743652,0.0001568845182,1
89,0.8000000119,0.006675000302,0,0.8000278473,0.06433010101,0.0001159335006,0,0.06433020532,0.006675000302,1.000266194,4,1.382887483,2.503540516,0.08896397054,0.0001604788558,1
90,0.8000000119,0.006750000175,0,0.8000285029,0.0650248304,0.0001185103902,0,0.06502493471,0.006750000175,1.000266194,4,1.382973433,2.503603935,0.08993049711,0.0001640731934,1
91,0.8000000119,0.006825000048,0,0.800029099,0.06571955234,0.000121087287,0,0.0657196641,0.006825000048,1.000266194,4,1.383059382,2.503667355,0.09089703113,0.0001676675456,1
92,0.8000000119,0.006900000386,0,0.8000297546,0.06641428173,0.0001236641983,0,0.06641439348,0.006900000386,1.000266314,4,1.383145332,2.503730536,0.09186356515,0.0001712618978,1
93,0.8000000119,0.006975000259,0,0.8000304103,0.06710900366,0.0001262410951,0,0.06710912287,0.006975000259,1.000266314,4,1.383231163,2.503793955,0.09283009917,0.0001748562354,1
94,0.8000000119,0.007050000131,0,0.8000310659,0.0678037256,0.0001288179919,0,0.06780384481,0.007050000131,1.000266314,4,1.383317113,2.503857374,0.09379663318,0.0001784505876,1
95,0.8000000119,0.007125000469,0,0.8000317216,0.06849698722,0.0001314397377,0,0.06849711388,0.007125000469,1.000266433,4,1.383409262,2.503921509,0.09476180375,0.0001821085752,1
96,0.8000000119,0.007200000342,0,0.8000324368,0.06918384135,0.0001342568285,0,0.06918396801,0.007200000342,1.000266433,4,1.383528471,2.503990412,0.09572099894,0.0001860438351,1
97,0.8000000119,0.007275000215,0,0.8000330925,0.06987069547,0.0001370739192,0,0.06987082958,0.007275000215,1.000266552,4,1.383647799,2.504059076,0.09668019414,0.0001899790805,1
98,0.8000000119,0.007350000087,0,0.8000337481,0.0705575496,0.0001398910244,0,0.07055769116,0.007350000087,1.000266552,4,1.383767009,2.504127741,0.09763938934,0.0001939143258,1
99,0.8000000119,0.007425000425,0,0.8000344634,0.07124440372,0.0001427081297,0,0.07124454528,0.007425000425,1.000266552,4,1.383886337,2.504196405,0.09859859198,0.0001978496002,1
100,0.8000000119,0.007500000298,0,0.8000351787,0.07193125784,0.0001455252204,0,0.07193140686,0.007500000298,1.000266671,4,1.384005547,2.50426507,0.09955778718,0.0002017848456,1
101,0.8000000119,0.007575000171,0,0.8000358939,0.07261811197,0.0001483423111,0,0.07261826098,0.007575000171,1.000266671,4,1.384124756,2.504333973,0.1005169824,0.0002057200909,1
102,0.8000000119,0.007650000509,0,0.8000366092,0.07330497354,0.000151159431,0,0.07330513,0.007650000509,1.00026679,4,1.384244084,2.504402637,0.101476185,0.0002096553653,1
103,0.8000000119,0.007725000381,0,0.8000373244,0.07399182767,0.0001539765217,0,0.07399199158,0.007725000381,1.00026679,4,1.384363294,2.504471302,0.1024353802,0.0002135906107,1
104,0.8000000119,0.007800000254,0,0.8000380397,0.07467868179,0.0001567936124,0,0.0746788457,0.007800000254,1.00026691,4,1.384482622,2.504539967,0.1033945829,0.000217525856,1
105,0.8000000119,0.007875000127,0,0.8000387549,0.07535922527,0.0001598222007,0,0.07535939664,0.007875000127,1.00026691,4,1.384620309,2.504612684,0.1043477133,0.0002217243455,1
106,0.8000000119,0.007950000465,0,0.8000395298,0.07603698224,0.0001629443432,0,0.0760371536,0.007950000465,1.000267029,4,1.384766221,2.504687071,0.1052981764,0.0002260393085,1
107,0.8000000119,0.008024999872,0,0.8000402451,0.07671473175,0.0001660664566,0,0.07671491057,0.008024999872,1.000267029,4,1.384912133,2.504761696,0.1062486246,0.0002303542133,1
108,0.8000000119,0.00810000021,0,0.8000410199,0.07739248127,0.0001691885991,0,0.07739266753,0.00810000021,1.000267148,4,1.385058045,2.504836082,0.1071990877,0.0002346691617,1
109,0.8000000119,0.008175000548,0,0.8000417948,0.07807023823,0.0001723107562,0,0.07807043195,0.008175000548,1.000267267,4,1.385203958,2.504910469,0.1081495434,0.0002389841247,1
110,0.8000000119,0.008249999955,0,0.8000425696,0.07874798775,0.000175432855,0,0.07874818146,0.008249999955,1.000267267,4,1.38534987,2.504985094,0.1090999916,0.0002432990295,1
111,0.8000000119,0.008325000294,0,0.8000433445,0.07942574471,0.0001785550121,0,0.07942594588,0.008325000294,1.000267386,4,1.385495782,2.505059481,0.1100504547,0.0002476139925,1
112,0.8000000119,0.008400000632,0,0.8000441194,0.08010350168,0.0001816771546,0,0.08010371029,0.008400000632,1.000267506,4,1.385641694,2.505133867,0.1110009179,0.0002519289555,1
113,0.8000000119,0.008475000039,0,0.8000448942,0.08078124374,0.000184799268,0,0.08078145236,0.008475000039,1.000267506,4,1.385787606,2.505208254,0.1119513661,0.0002562438603,1
114,0.8000000119,0.008550000377,0,0.8000457287,0.08145900071,0.0001879214105,0,0.08145921677,0.008550000377,1.000267625,4,1.385933638,2.505282879,0.1129018217,0.0002605587943,1
115,0.8000000119,0.008625000715,0,0.8000465035,0.0821339488,0.0001911101281,0,0.08213417232,0.008625000715,1.000267625,4,1.386083603,2.505358696,0.1138493046,0.0002649739326,1
116,0.8000000119,0.008700000122,0,0.800047338,0.08280061185,0.0001944950054,0,0.08280084282,0.008700000122,1.000267744,4,1.386245608,2.505439043,0.1147879809,0.0002696842712,1
117,0.8000000119,0.00877500046,0,0.8000481129,0.08346728981,0.0001978799264,0,0.08346752077,0.00877500046,1.000267744,4,1.386407495,2.50551939,0.1157266647,0.000274394697,1
118,0.8000000119,0.008850000799,0,0.8000489473,0.08413396031,0.0002012648329,0,0.08413419873,0.008850000799,1.000267863,4,1.3865695,2.505599737,0.1166653559,0.0002791050938,1
119,0.8000000119,0.008925000206,0,0.8000497818,0.08480062336,0.0002046497102,0,0.08480086923,0.008925000206,1.000267982,4,1.386731505,2.505679846,0.1176040322,0.0002838154323,1
120,0.8000000119,0.009000000544,0,0.8000506163,0.08546729386,0.0002080346167,0,0.08546754718,0.009000000544,1.000267982,4,1.386893511,2.505760193,0.1185427234,0.0002885258291,1
121,0.8000000119,0.009074999951,0,0.8000515103,0.08613396436,0.000211419494,0,0.08613422513,0.009074999951,1.000268102,4,1.387055516,2.50584054,0.1194813997,0.0002932361676,1
122,0.8000000119,0.009150000289,0,0.8000523448,0.08680063486,0.000214804415,0,0.08680090308,0.009150000289,1.000268102,4,1.387217522,2.505920887,0.1204200834,0.0002979465644,1
123,0.8000000119,0.009225000627,0,0.8000531793,0.08746730536,0.0002181893215,0,0.08746758103,0.009225000627,1.000268221,4,1.387379408,2.506000996,0.1213587746,0.0003026569611,1
124,0.8000000119,0.009300000034,0,0.8000540733,0.08813396841,0.0002215741988,0,0.08813424408,0.009300000034,1.000268221,4,1.387541413,2.506081343,0.1222974509,0.0003073672997,1
125,0.8000000119,0.009375000373,0,0.8000549674,0.08880063891,0.0002249591053,0,0.08880092204,0.009375000373,1.00026834,4,1.387703419,2.50616169,0.1232361346,0.0003120776964,1
126,0.8000000119,0.009450000711,0,0.8000558019,0.08946731687,0.0002283440263,0,0.08946760744,0.009450000711,1.00026834,4,1.387865424,2.506242037,0.1241748258,0.0003167880932,1
127,0.8000000119,0.009525000118,0,0.8000566959,0.09012325108,0.0002319368796,0,0.0901235491,0.009525000118,1.000268459,4,1.388029337,2.506326675,0.1251007169,0.000321817759,1
128,0.8000000119,0.009600000456,0,0.80005759,0.0907760486,0.0002355907345,0,0.09077635407,0.009600000456,1.000268459,4,1.388193846,2.506412745,0.1260228902,0.0003269410809,1
129,0.8000000119,0.009675000794,0,0.8000584841,0.09142885357,0.000239244604,0,0.0914291665,0.009675000794,1.000268579,4,1.388358355,2.506498814,0.1269450486,0.0003320644028,1
130,0.8000000119,0.009750000201,0,0.8000594378,0.09208164364,0.0002428984153,0,0.09208196402,0.009750000201,1.000268579,4,1.388522863,2.506584883,0.127867192,0.0003371876664,1
131,0.8000000119,0.009825000539,0,0.8000603318,0.09273444116,0.0002465522848,0,0.09273476899,0.009825000539,1.000268698,4,1.388687372,2.506670952,0.1287893653,0.0003423109883,1
132,0.8000000119,0.009899999946,0,0.8000612855,0.09338723123,0.0002502060961,0,0.09338756651,0.009899999946,1.000268698,4,1.388851881,2.506757021,0.1297115088,0.000347434252,1
133,0.8000000119,0.009975000285,0,0.8000621796,0.09404002875,0.0002538599365,0,0.09404037148,0.009975000285,1.000268817,4,1.38901639,2.50684309,0.1306336671,0.0003525575739,1
134,0.8000000119,0.01005000062,0,0.8000631332,0.09469283372,0.000257513806,0,0.0946931839,0.01005000062,1.000268817,4,1.389180899,2.506929159,0.1315558404,0.0003576808958,1
135,0.8000000119,0.01012500003,0,0.8000640869,0.09534562379,0.0002611676173,0,0.09534598142,0.01012500003,1.000268817,4,1.389345407,2.507015228,0.1324779838,0.0003628041595,1
136,0.8000000119,0.01020000037,0,0.8000650406,0.09599842131,0.0002648214868,0,0.09599878639,0.01020000037,1.000268936,4,1.389509797,2.507101297,0.1334001422,0.0003679274814,1
137,0.8000000119,0.01027500071,0,0.8000659943,0.09665121883,0.0002684753563,0,0.09665159136,0.01027500071,1.000268936,4,1.389674306,2.507187366,0.1343223155,0.0003730508033,1
138,0.8000000119,0.01035000011,0,0.8000669479,0.09730401635,0.0002721291676,0,0.09730439633,0.01035000011,1.000269055,4,1.389838815,2.507273436,0.1352444589,0.000378174067,1
139,0.8000000119,0.01042500045,0,0.8000679612,0.09795424342,0.0002758268092,0,0.09795463085,0.01042500045,1.000269055,4,1.390001655,2.50736022,0.1361632794,0.0003833620576,1
140,0.8000000119,0.01050000079,0,0.8000689149,0.09858954698,0.0002797793131,0,0.09858994186,0.01050000079,1.000269175,4,1.390154719,2.507451773,0.1370626688,0.0003889262734,1
141,0.8000000119,0.0105750002,0,0.8000699282,0.09922484308,0.0002837317588,0,0.09922524542,0.0105750002,1.000269294,4,1.390307784,2.507543325,0.1379620433,0.0003944904311,1
142,0.8000000119,0.01065000053,0,0.8000708818,0.09986014664,0.0002876842336,0,0.09986056387,0.01065000053,1.000269294,4,1.390460849,2.507634878,0.1388614178,0.0004000546469,1
143,0.8000000119,0.01072500087,0,0.8000718951,0.1004954427,0.0002916367375,0,0.1004958674,0.01072500087,1.000269413,4,1.390613914,2.507726431,0.1397608072,0.0004056188627,1
144,0.8000000119,0.01080000028,0,0.8000729084,0.1011307389,0.0002955891541,0,0.101131171,0.01080000028,1.000269532,4,1.390766978,2.507817984,0.1406601816,0.0004111829912,1
145,0.8000000119,0.01087500062,0,0.8000739217,0.1017660424,0.000299541658,0,0.101766482,0.01087500062,1.000269532,4,1.390920043,2.507909536,0.141559571,0.0004167472362,1
146,0.8000000119,0.01095000003,0,0.800074935,0.1024013311,0.0003034941037,0,0.1024017781,0.01095000003,1.000269651,4,1.391073108,2.508001089,0.1424589306,0.0004223113647,1
147,0.8000000119,0.01102500036,0,0.8000759482,0.1030366346,0.0003074465785,0,0.1030370966,0.01102500036,1.000269771,4,1.391226172,2.508092642,0.14335832,0.0004278755805,1
